,canal_ID,video_ID,video_Title
116,UCI6QcXatdaEAaRTRjl3dc0w,JPuNESizusw,"&quot;La frustración nos hace más humanos y más inteligentes&quot;. María Jesús Álava, psicóloga"
117,UCI6QcXatdaEAaRTRjl3dc0w,aJvOPtYUj1o,"&quot;Leer me salvó la vida, escribir le dio un sentido&quot;. Jordi Sierra i Fabra, escritor"
118,UCCTuKmVVYYi5boKNPlZCmuQ,7_KY68QjmJo,¿Qué es la Salud Pública?
119,UCYrPqnTNNrjkj_KPk1nNUew,eWOc4JL8dKQ,¿ANOSMIA POR COVID-19 REVERSIBLE? - NUEVA INVESTIGACIÓN
120,UC7QZIf0dta-XPXsp9Hv4dTw,38_3-8_Rsdk,DARIAS asegura que España está &quot;preparada&quot; para una TERCERA DOSIS de la VACUNA | RTVE Noticias
121,UC_PZITA0uBZRC5E1fCrBVXQ,6_YopNlxcYU,Una retina de grafeno para devolver la vista a 230 millones de personas
122,UCpyYUq9kcBMLPlfE8EzguvA,8HLvzX-pptg,Los mutantes de Chernóbil y sus lecciones | NATIONAL GEOGRAPHIC ESPAÑA
123,UCA7KtcZtrGvJWat1JIaOX2w,Ze2ib3JsvNc,El cáncer en España
124,UCUBIrDsIVzRpKsClMlSlTpQ,LOgy5j2Z8vw,Cómo se desarrollaron los ataques del 11-S y qué consecuencias tuvieron | BBC Mundo
125,UCgMM0GuF4AF9bUfWOtfi-mw,3e5UOPxeNAg,Mi EXPERIENCIA con la SANIDAD PÚBLICA en ESPAÑA 😷
126,UC4o_GG-A8mh6VgjxIagPBNA,1RNjdsnea5A,Medicina para Todos: Pérdida de la audición
127,UChtLgH7ZJLqLGWJpBnzy9Lg,ECI-5IZslY0,Salud al día | Avances en la vacuna española del covid
128,UC9fkm72wx-bBK-le5rYh2Fw,JLGAyU3dy2E,BCUEduca | ¿Qué es la economía?
129,UCYrPqnTNNrjkj_KPk1nNUew,IR8loGTqf7I,¡GRIPE AVANZA EN ESPAÑA! - RIESGO DE TRIPLEDEMIA SE INCREMENTA !!
130,UCUVwzlL8j71f0dz9jKru75g,1aZBrq_XQPM,Enfermedades cardiovasculares
131,UCCT_gBvOP7fZtSbnHLzzA1w,,Enciclopedia Médica Española
132,UCco8rujqTKTOn-zBSuZAbFw,BweFnwSJvys,Emociones al descubierto: qué función cumplen en nuestra vida | Psicología al Desnudo - T1 E1
133,UCqVHGwQCmmGa2hjS7ydN4sQ,3uwhpwU7l6U,CRISIS SANITARIA EN CHINA ¿RIESGO DE NUEVA PANDEMIA?
134,UCnr6pbeXJmkNQJ9PSYle7QQ,MwqK_aCtVnQ,Polémica por declaraciones de minSalud sobre experimento con vacunas de covid-19
135,UCoxW_1HpBBpvZsoaTjBUUBA,pZZERnHZhMU,SOLO BEBE AGUA ASÍ Y EL CUERPO CURARA SUS PROPIAS ENFERMEDADES - HISTORIA BUDISTA
136,UC2Rgt8XF_37FEjO_UHYTYgQ,sB6FgnRYo3Q,🚨¡POR ESTO TU TIROIDES DEJA DE FUNCIONAR! #Hipotiroidismo #MrDoctor #shorts
137,UCI6QcXatdaEAaRTRjl3dc0w,pQEAY0nDZ3g,Versión Completa. Álvaro Bilbao: “Entender el cerebro de los niños para educar mejor”
138,UCfZnmQp92JqFxB3CAlDsrPg,2fIn15LdYqM,"La enfermedad de Marburgo, el virus de la familia Ébola que ha encendido las alarmas en África"
139,UCI6QcXatdaEAaRTRjl3dc0w,TjqrualxgkI,"Versión Completa. La neurociencia de las emociones. Marian Rojas-Estapé, psiquiatra y escritora"
140,UCRwA1NUcUnwsly35ikGhp0A,N1VS4_34Mkw,Una nueva y peligrosa enfermedad similar al ébola hace saltar las alarmas | Noticias Telemundo
141,UCUBIrDsIVzRpKsClMlSlTpQ,4QEW0DHWIlg,5 revelaciones del informe de la ONU sobre cambio climático y qué dice sobre América Latina
142,UCI6QcXatdaEAaRTRjl3dc0w,dEbx3FHEpmQ,La libertad y el respeto entre padres e hijos
143,UCYrPqnTNNrjkj_KPk1nNUew,ff7aKYMRvFI,ESPAÑA EN ALERTA SANITARIA - VIRUS SINCITIAL SIGUE AVANZANDO !!!
144,UCT4Jg8h03dD0iN3Pb5L0PMA,23_0yPHmrDM,&quot;Sodoma y Gomorra&quot; en África
145,UC7QZIf0dta-XPXsp9Hv4dTw,95dgo6CJFKw,La Comisión de Salud Pública acuerda NO RETRASAR las segundas dosis de PFIZER y MODERNA | RTVE
146,UCXHxhxIyYLQheVPE6SMF2Cg,L_sJscki9dQ,NUTRICIÓN y MICROBIOTA: su papel en las ENFERMEDADES NEURODEGENERATIVAS
147,UCI6QcXatdaEAaRTRjl3dc0w,nJMwKB5JAuU,"V. Completa. Neurociencia aplicada al día a día. David del Rosario, investigador en neurociencia"
