,canal_ID,video_ID,video_Title
158,UC7QZIf0dta-XPXsp9Hv4dTw,mWyWQWf3Rmw,"EN PORTADA | &quot;EL SALVADOR DE BUKELE&quot;, las LUCES y SOMBRAS de la LUCHA contra las MARAS | RTVE"
159,UC7QZIf0dta-XPXsp9Hv4dTw,Yf2cGXWPRiQ,#VerificaRTVE: BULOS y desinformación sobre la MIGRACIÓN en Canarias | RTVE Noticias
160,UCLtGUPjKLqa3zgdmhKCZONg,Zxn6d7Om21k,MIGRACIÓN VENEZOLANA 2023: su incesante éxodo al norte del continente
161,UCzSz51ZH79cp5jvSkw_tJGA,Zl_GlPquElI,Guerra - Residente (Video Oficial)
162,UCTXNz3gjAypWp3EhlIATEJQ,pK426-SYnRQ,Presidente Gabriel Boric sobre migración
163,UCRwA1NUcUnwsly35ikGhp0A,i07qI7ZAFpA,Migrantes piden a gritos en la frontera que los dejen pasar | Noticias Telemundo
164,UCI4R7ID-jMFn0AAmGNL_xOw,UdoSflu-pxQ,Esto es lo que hacen los migrantes en España
165,UC_lEiu6917IJz03TnntWUaQ,GiLB-xgcQXE,"AMLO, sobre intervención armada de EE.UU: &quot;A México se le respeta. No somos una colonia de EE.UU.&quot;"
166,UCRwA1NUcUnwsly35ikGhp0A,Ae8rBnoYoUY,Migrantes cruzan el río Bravo a pesar del riesgo a morir | Noticias Telemundo
167,UCUdOoVWuWmgo1wByzcsyKDQ,PcgiolxF4hc,"Guatemala, el agreste paso para los migrantes venezolanos en su ruta hacia EE. UU."
168,UC_lEiu6917IJz03TnntWUaQ,0emlhgMt4L0,La Bestia: El tren de la muerte | PARTE 1
169,UCT4Jg8h03dD0iN3Pb5L0PMA,TIKPwkoS6Mo,Chile militariza su frontera con Perú y Bolivia
170,UCnsvJeZO4RigQ898WdDNoBw,77CPfR0klHo,DEBATE #4M | Los RIFIRRAFES entre AYUSO e IGLESIAS
171,UC32TdiIsh_5X8tKr_9rKQyA,B8f93emYck4,Adolescente de 14 años que huía de la violencia en Guatemala fue detenido por la Patrulla Fronteriza
172,UC32TdiIsh_5X8tKr_9rKQyA,tUmB2eAmnr4,"Conoce a &quot;La Bestia&quot;, el tren que transporta a miles de migrantes"
173,UCRwA1NUcUnwsly35ikGhp0A,dJnXI3iqnLc,¿Qué necesito hacer para pedir asilo en Estados Unidos? | Noticias Telemundo
174,UCsu7WrBOnfDM777J6ov4nMg,6MkpvPOBZtU,Subsecretario del Interior y posible empadronamiento biométrico de personas inmigrantes en Chile
175,UCRi7A7DpGFKCmRn86aA63IA,PFAHx5VQeLE,¡Con MARIACHI! Así recibieron a AMLO en Nueva York | ÚLTIMAS NOTICIAS
176,UCJ46VgZgCMLFUvOT671AOJw,k3bkFYMTfdQ,Sigue la migración de ecuatorianos a EEUU
177,UC7QZIf0dta-XPXsp9Hv4dTw,-lgjwlcEpZ4,PUTIN presume de ARMAS NUCLEARES y dice que ZELENSKI avergüenza a los JUDÍOS | RTVE
178,UCUBIrDsIVzRpKsClMlSlTpQ,HvJX5pcxMzg,Cómo Puerto Rico se convirtió en un territorio de Estados Unidos | BBC Mundo
179,UC32TdiIsh_5X8tKr_9rKQyA,3ytZfEFdBHo,Tensiones entre Haití y República Dominicana
180,UCS34Qtxi_QPb-YmqvCf5M3A,cSLObgnQy9Q,ESTO se VIVE en FLORIDA después de LA LEY ANTI INMIGRANTE SB1718 🇺🇸
181,UC32TdiIsh_5X8tKr_9rKQyA,2WW7pAlLwf0,"&quot;Lárguense&quot;, dice director de la Academia de Aviación militar a los racistas tras incidente"
182,UCUP6qv-_EIL0hwTsJaKYnvw,6KHLRLmMuL8,¡APOCALIPSIS financiera USA! | Estados Unidos está a punto de quedarse sin DINERO
183,UCba3hpU7EFBSk817y9qZkiA,W1T0HFqHTyk,La inmigración Argentina es la que más creció en España
184,UCyoGb3SMlTlB8CLGVH4c8Rw,ZAnwsehg4HY,"El Mediterráneo, ruta migratoria más mortífera del mundo"
185,UCUBIrDsIVzRpKsClMlSlTpQ,G6K1HKyf220,Cómo Panamá ha pasado de ser un ejemplo de prosperidad y estabilidad a vivir masivas protestas
186,UCykVop3soUNNgKvlQHcZNSg,skWSPtGujUo,Vivir en ALICANTE: por qué elegimos esta ciudad
187,UCY8d83kIW6sK4au73qeZZTw,CyasENH__FA,&quot;Nicaragua se va a quedar sola&quot;: la migración masiva de nicaragüenses hacia EEUU | AFP
188,UC7QZIf0dta-XPXsp9Hv4dTw,K1Bpiu_VWag,MELILLA: MÁS de 500 MIGRANTES SALTAN la VALLA e intentan ENTRAR en ESPAÑA | RTVE Noticias
