,canal_ID,video_ID,video_Title
97,UCUdOoVWuWmgo1wByzcsyKDQ,22XyDnJUFpA,Informe desde Madrid: protestas contra la amnistía a independentistas catalanes
98,UC-9V-k1ugOGSePgIw3UevTQ,gN3uyFXTeEg,Tomás Gómez: &quot;Sánchez sacará adelante la ley de amnistía y luego el referéndum de autodeterminación&quot;
99,UC7E9Dj_lmrJdDrH2Bg7rNqQ,FzmG-zCQjIU,Protestas en España | ¿En qué consiste la polémica ley de amnistía pactada por Pedro Sánchez?
100,UC7QZIf0dta-XPXsp9Hv4dTw,wR90trJNC2E,"SÁNCHEZ-AMNISTÍA: &quot;Estamos NEGOCIANDO, cuando tengamos una posición concreta la expondremos&quot; | RTVE"
101,UC7QZIf0dta-XPXsp9Hv4dTw,84hHzfPnR2A,INVESTIDURA: SÁNCHEZ se reunirá con todos los PARTIDOS menos con VOX y evita decir &quot;AMNISTÍA&quot; | RTVE
102,UCnsvJeZO4RigQ898WdDNoBw,CmHYY1RKLms,AMNISTÍA | Rodríguez Ibarra compara la amnistía con una violación y Alegría le responde | EL PAÍS
103,UC7QZIf0dta-XPXsp9Hv4dTw,swmYdt-lhhw,"LEY AMNISTÍA: El PSOE tras REGISTRARLA SIN la FIRMA de sus SOCIOS, &quot;ES PLENAMENTE CONSTITUCIONAL&quot;"
104,UC7QZIf0dta-XPXsp9Hv4dTw,OIeGX_IsWYU,LEY AMNISTÍA: La COMISIÓN EUROPEA estudiará el TEXTO y se reunirá PRÓXIMAMENTE con el GOBIERNO |RTVE
105,UC7QZIf0dta-XPXsp9Hv4dTw,6JOefbLtGMw,AÑO JUDICIAL: El presidente del SUPREMO pide a PP y PSOE sacar sus INTERESES de la JUSTICIA |
106,UCig8aKQHLt8E35_LJKwOscA,ivCMsFM3X2Q,Felipe González y Alfonso Guerra contra la amnistía: los dardos de los veteranos contra el Gobierno
107,UC8FOhz3iXhF1iqqzAFfBjmA,g3iw67808v8,"«Sánchez, vete ya», la protesta contra la amnistía desborda Colón"
